name,review
Colony,5-star atmosphere. Food is good. Very nice varieties. The thing that a bit off is the bread section. The bread is not warm / hot. It's all cold. The taste of the food is okay. Pretty crowded tho in the weekend. Would definitely comeback here for the buffet lunch and dinner it all looks legit. Hope to try their dinner one day so far breakfast and lunch is satifying.
Colony,"Great buffet spread, highlight was the cold bar! Fresh seafood, filled up on the crab leg. Another must get is the grilled lobster. Good dessert selection too. Ambience is nice but a tad too dark. Price is reasonable for the spread, try calling to book if the website doesn’t have availability!"
Colony,"It was an exceptional experience. The variety of dishes was incredible, and the food was fresh and delicious. I loved the customization options and the high quality of the cuisine. The presentation of the food was beautiful, and the value for money was excellent. The dessert selection was impressive, and the service was attentive. The ambience was pleasant, and the buffet area was clean and hygienic. Overall, it was a memorable and highly recommended dining experience."
Colony,"The Colony has always been my favourite buffet whenever there's a special occasion to celebrate. The food is exquisite, the service is impeccable, and the ambiance is absolutely oppulent. The staff, especially Frecel and Tin has been very attentive to our needs from the get go. They really made us feel welcome and cared for. Their small touches to make our experience more memorable were highly appreciated. Simply, world class service that would resonate to the guests even after leaving the premises. I would definitely come back and recommend the colony to friends and family. Two thumbs up for a 5 star experience!"
Colony,"An exquisite brunch served by Colony on a Sunday. The brunch is by no means cheap, coming in at 178++ per adult. However, the quality of the brunch is one of the best in Singapore.  If you want to surprise you partner or have a celebratory event here, I would recommend the Sunday brunch for sure.  I won’t write a long review and let the pictures and videos do the talking. Overall, 5* experience, quality, variety and would recommend everyone to come check them out for a great brunch experience."
Colony,"It was a weekend night and we waited only about 8 minutes for our meal.  We had the Braised Beef Oxtail ($19.90).  The order came with about 4 pcs of oxtail and 2 ice cream scoop size of homemade mash.  You can opt for the baguette. Would have been a plus point if some vegetables like carrots and peas were offered. Overall the portion was too small for regular appetite and for the price.  For $3.00 more we got the Premium set of the Signature Chicken Rice ($10.90 ) which came with a  bowl of Hainanese Mixed Vegetables and a bowl of marrow soup. You can opt to have the regular Signature Chicken Rice for $7.90 without the mixed vegetables and soup. The chicken rice was very fragrant without being oily.The sauce that doused the chicken was too salty. The chilli sauce tasted raw and ordinary. What stood out for me was the bowl of  Hainanese Mixed Vegetables. The cabbage, celery and carrots were well stewed and every mouthful was flavourful. I could had bowls of it!  There is no service charge for dine in."
Colony,yummy local food! service was fast too! recommend their hainanese pork chop :)  check out my IG @fruitfondue for more food reviews :two_hearts:
Colony,"Always keen to try Hainanese food... The pork chop $13.90 was well executed- sauce was a tad sour but we like it. Worthwhile to add $3 to add mixed vegetables (generous with black fungus) and soup. Mutton stew $17.90 was a bit small portion, with 4 pieces of mutton only but very flavourful and not very salty, we finished the stew - more like soup and really liked the bamboo shoots."
Colony,"Tried the chicken baked rice and hainan pork ribs curry. Definitely recommend the curry with baguette. The baguette was surprisingly crisp and tasty, perfect with the curry. 1 star down cause the serving is small so it is a bit of an expensive meal!"
Colony,"Chicken rice premium set was average. Meat was not as tender as I would think. Accompanying dishes was average, don’t need to add to become a set. Braised ox tail was good. Highly recommended. Braised beef stew was average as well. The meat was abit tough."
Colony,"Colony clothings (Japan style clothing and retails) is currently having a collaboration with BEAMS Japan and retailing their merchandise (kinda like a Pop-up store) They range though not huge is plentiful; from Blazers, sweaters to shirts and shoes. They are updating with new stock every other week."
Colony,"A Professional, friendly and best select shop in Southeast Asia. I would say this is the ideal shop for jet setters who love summer luxury resort style:)"
Colony,"Attended the Beams luggage show @ Colony Clothing and got a pair of Fortela chinos/trousers at 50% off! Even so, their prices w/o discount are extremely competitive especially for MIJ items.  Their lines always put Singapore's hot and humid climate at the forefront. Therefore expect to find lots of fabrics that are lightweight and possesses good ventilation. Now that's smart!!"
Colony,Great curation of products and a taste of beams in Singapore. However I've always found service lackluster and frosty.
Colony,Great choice of European and Japanese menswear. They also design many items in-house. Well worth a visit if like me you struggle with Asian sizing.
Colony,"Solid bakery, best place for birthday cakes! The Salted Coconut Gula Melaka and Mango Mousse are both heavenly!! Colony needs to upgrade their candles tho, the current ones are of low cheap quality. I had to get them elsewhere."
Colony,"We ordered a high tea, it was delivered on time and delicious.  The high tea had good combination of main items and pastries.  Well packed and presentable."
Colony,"Bakery at Ritz Carlton, with a delectable array of items. Was sold out by early evening, so looks like a mid-morning purchase only. Service was friendly (as you'd expect). Bought a ?fruited cinnamon bread - it looked gorgeous, but I guess my tastes lean more towards European style breads. Will drop by again to see what else is on offer, though."
Colony,I’d never expect a 5 star hotel to serve us plastic. Was enjoying their brioche bread until we bit in plastic. Bread was good but plastic wasn’t
Colony,"This is just located before the entrance to the restaurant at the lobby floor. I entered this bakery out of curiosity. And I was welcome by the store staff and ask if i need any assistance. I told her i am still waiting for someone and she ask me to please sit down. Very good service. As for the products, there is a wide choice of pastries. A good place to buy presents for family and  friends. There were some tables with high chair. This place have a good ambiance"
The Line,"We decided to come to the restaurant to have their lunch buffet to celebrate recovery from my injury on Thursday's afternoon.  We had dined at the restaurant a couple of times and always felt it is one of the best buffet restaurants in Singapore due to its buffet spread and good variety of dessert.  The buffet spread is pretty much the same with a good variety of cold and hot food, desserts, coffee, and tea. The lunch buffet was $68 before service charge and tax.  However, we did not find any wow factor compared to our previous visit. We are wondering if we expected more this time round or if the standard has dropped. There were prawn and crab but no oyster.  The good - cooked prawn, curry, rice, satay and dessert.  The not so good - The roast beef was tough. The sushi's rice was hard, and lack of  variety of steam food.  The service was average, unlike the service crew in a hotpot restaurant that we visited in the evening."
The Line,"Great range of food and tasty as well. I enjoyed the satay, duck, laksa etc. dessert was not bad as well. Although I think it has quite a bit of lamp dishes and maybe more beef is better- again this is personal. Why not 5 stars, I think the ice cream station can be improved. The chiller is not working well. Also, maybe having lobster will be good."
The Line,"Have been there many times for dinner (standard drops), but it is my first time trying their breakfast. For $43++ person, although the spread is good, the quality is just above average. One observation I had was the staff are no longer friendly. I observe the on 3 occasions where the staff get agitated when foreigner can’t understand them, and can be quite impatient to guests. I even caught a staff roll-eye at a guest. Some food stations staff putting on an unwelcoming face. If not my friends was staying there, and wanting to catch up over breakfast, I will not be there."
The Line,"I was here on last Saturday for a buffet lunch with my buddy. The buffet lunch was great, i love their snow crab. Will be back again for the variety of good food, good service and environment. Thumbs-up! Still feel The Line's buffet is the best!"
The Line,"Had dinner buffet on a Thursday night - The Line seafood theme buffet.  It was amazing! Seafood super fresh and high quality. The lobsters were fresh and quickly replenished. The baked oysters, black sauce fish were good too. Wide variety and excellent well done savoury dishes. Chinese, Indian, western, noodles bar, Japanese…. All good.  Desserts were fine and delicate - love the durian cakes, durian sago and chocolate fudge cakes. The ice cream were high quality type.  Service were great too.  Ambience also conducive for catch up with friends.  Will return for more. One of the best buffet."
The Line,"We are living here for more than 1 year. It's a very nice place to stay. Management and security personnel are cooperative and helpful. Currently, MRT construction is going on so there is a bit of noise and also, if you are living near the corner area, then you would hear traffic noises even at night.  I am not sure why Singapore govt do something with the noise pollution by cars and bikes. Singapore govt is taking a lot of mind-blowing initiatives but, however, not controlling the noise pollution. I hope soon they would take the necessary steps.  Overall, this condo is really nice. You will get swimming pools for children and adults, barbecue pits, Jacuzzi, a small gym which could be bigger one. Ideally it can have only 2 person at a time.  Security is really good over here! No one can enter to your floor without proper authentication as lifts work only with access keys. However, sometimes lift are slow."
The Line,Conveniently located next to future Katong Park MRT and short walk to East Coast Park. Easy access to downtown and CBD.
The Line,"Have stayed at Tower1 level 7 for over 1 year. Extremely Dusty (from all the construction sites nearby). Noisy (from both construction and traffic). Located in the middle of nowhere (no mall, no mrt).  Not recommended."
The Line,"Freehold next to U/C underground MRT station. Sleek twin towers, single loading designed units facing in North-South directions. Private, no crowds, bright and breezy from the sea. Some noises from MRT construction now but excellent for future."
The Line,Spacious and breezy. Worth a stay. But it is next to MRT construction site and its generate a lot dust everyday and rather not a ideal place to buy and last but not least the managing agent seem to be lack of resourcefulness.
The Line,"They are the contractor of my neighbour.i can understand the noise and dust during reno works. But a week ago, their workers left rubbish outside the doorway which is also outside my doorway. Our house is door facing door Last nightand now tonite,they left the door open throughoutthe night.  It was pitch black inside tat hse. And when my family members come home we see this dark scary house inside. Is there any reason why the door has to be open throughout the night? Or is the contractor is being inconsiderate?:enraged_face:"
Estate,"Service : Staff were friendly and attentive. Plates were cleared really quickly. When staff noticed we got some seafood, they brought over a finger bowl for us to wash our hands. They also brought over a piece of birthday cake for us which was a pleasant surprise!  Food : The seafood on ice was great. Prawns were fresh, oysters although on the smaller side were fresh and delicious. The truffle duck was really good and i highly recommend it. I do wish they would put more than 2 slices of duck on a plate since i had to keep going back for more and that creates a lot of plates for washing. The baked chicken with Dijon cream sauce was under cooked and pink on the inside so maybe cut into the chicken to check it before consuming. Desserts were really good and one of the better ones in Singapore. Highly recommend the chocolate mousse cake.  Price : it is one of the pricier buffets in Singapore, but i felt like it was worth it.  Ambience : It is a stylish place, the sofa seats were a little too low for the tables. The seats and buffet layout was a little confusing because of the different sections/arches/hallways but we figured it out eventually. The seafood on ice being away from the main buffet was a little weird but the staff explained to us where everything was when we were seated."
Estate,"Came for dinner - Lacking in cold seafood selection. Truffle duck, wagyu soup, beef Wellington, curry dishes and cup dessert (lemon meringue esp) stood out the most. cheese station doesn’t look as appetizing. No chocolate fondue too. Service was great though. Ambience quite relaxing too."
Estate,One of the best buffet that I have eaten so far... Great variety of food. Service was great as well as the clearing of plates were very prompt. Black truffle roast duck is a must try Seafood & Oysters were super fresh as well. We were given a slice of cake as it was our wedding anniversary
Estate,"An incredible dining experience at Estate! My husband and I went there last Thursday for the Lobster, Crab & Seafood buffet and it didn’t disappoint. Delicious food, beautifully prepared, and plentiful portions. Highly recommend trying these items: • Lobster bisque • Lobster Thermidore & Oysters • Hilton Black Truffle Duck • Wagyu Beef Noodle Soup  Top-notch service by the staff there. We enjoyed all the items except for the sushi which we feel is not up to standard. Appreciate the anniversary cake prepared for us towards the end of the meal:heart_suit:"
Estate,One of the best buffet that I have eaten so far... Great variety of food. Service was great as well as the clearing of plates were very prompt. Black truffle roast duck is a must try Seafood & Oysters were super fresh as well. We were given a slice of cake as it was our wedding anniversary.
Estate,"Never return rental deposit Dear agents , Please help me with my deposit refund , KS Tan has vanished, such a disappointment from leasing differs from returning. Hope to get help to receive the deposit it has being 1 months plus alrdy :folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone:"
Estate,"Joining YES Group, these years I lower my cost of conducting my real estate business used the saving to reinvest in the business. :handshake:"
Estate,"As soon as there was some trouble with my owner, my agent stopped replying to my messages and was overall not doing much expect putting me on a whatsapp group with the owner's agent. Terrible experience."
Estate,Good ambiance Friendly people All are welcome
Estate,Deal with 1 of the salesperson was well trained
Estate,"Very unprofessional staff- Justin Tang & Joseph Kiong, who simply could not answer simple queries we had. And when he had an answer for a query, it was totally wrong.. Really run by a team of clowns"
Estate,"the CEA inspector keeps harassing us to face to face interview for a rental place we have shifted out long ago. she just keeps repeating herself in the phone that 'you have to meet me because it is required'. she sounded really slow and unprofessional, initially thought she's scam till we received their letter many months later. prior to that I already confirmed with her that we will not be involved for their case. seems like an informal council (?) that's govt funded and targets only individuals they want to? there are people who made reports and filed complaints but did not get resolved, but this tracking us down? furthermore, there were many more foreigner tenants before and during our time. they'll only do the easy job hunting down Singaporeans and forcing people to spend their time and resources without apology or thanks. echo other reviews here- worst agency in singapore."
Estate,"Limited seating, decor is industrial like. Staffs are young, vibrant,  diversified but not very attentive.  Food in general is ok. Only item I didn't like so far is the affogato. The cup they serve in is not suitable for this drink. Pistachio ice cream is yummy though."
Estate,"CEA, you need help, urgently and in many areas. First, the Sleaze doors - chief of these is this post-tenancy wrap-up by the Landlord's agent: ""I am acting for the landlord, anything you go through me (Landlord's agent)"". In short, no need for u (tenant) to have any contact info of your landlord.  I see a HIJACKER of a contractual relationship. This practice is ""KELONG"" and the motive of RING FENCING is SELF-SERVING"".  And it is almost always exerted by the Landlord's agent for repeat harvests ahead.  The fact is, once the tenancy is effected, the service of the agent or agents (where each contracting party engage an agent)  - end. This is unless the agent's service is extended in other legally recognised capacity or appointed and appropriately empowered, with stipulations as set out in the necessary documents.  Invariably, many woes result when the Landlord's agent is allowed to assume the role of his client, post-tenancy. It becomes even more woeful if the Tenant's agent equally thrust forward in the assumed position of his client.  This sleaze-door needs to shut and the sleaze, cleaned up. Stamp out the practice of Ring-Fencing and also make it obligatory that the Landlord's Agent disclose these: the email address(es), the correspondence address(es) and the mobile contact number(s) of the landlord(s). I trust CEA understands the rationale because you also ask the same set of information and more from parties communicating with you, don't you?"
Estate,"Called them every week for the complaint and then 3 months got the final reply. Very bad attitude, blind to the evidences. They are not helping individuals, contributes to the inequality of estate market."
Estate,
Estate,"I am a buyer of a unit which was sold by agent firhin yusoff. We granted 3 months extension and unit was finally handed over. Unit had lights removed and not replaced, keys were left in the riser, rubbish left in the unit and riser, window grille key not given. When agent contacted, he said he is not representing the sellers anymore and cannot do anything. Asked me to contact seller directly. Extremely irresponsible. Engage or deal with this agent at your own risk."
Estate,"Went to view, arrived at agreed appointment time, waited for the agent to advise, he texted 5 minutes but the agent didn't show up. Texted him but received no reply. Ended up waiting for over 30 minutes with no replies from the agent. Left the place without viewing. It's very unprofessional and disrespectful of people's time. We took the time to make our way to the place; I can understand people can be late but at least have the courtesy to inform."
Estate,"I recently engaged Mr Calvin See as my estate agent and I really wish to commend him on his professionalism and integrity. His wealth of experience had helped sell my place within a short 3 weeks and at a much better price than other counterparts. He acted always in my favour as his client, always did his best, super efficient in his marketing strategy and he was more a personable friend than an agent to me. I would highly recommend him to anyone who wishes to buy or sell his property."
Estate,"Excellent service by Kelly and Calvin. While waiting for my HLE approval, Kelly asked for my top three preferred areas as well as some important criteria I have. The flats she subsequently shortlisted showed that she genuinely listened. Calvin took over the house viewings and paperwork as Kelly went on maternity leave. I remember he would share his insights: how some layouts will be problematic and other factors to consider. Nevertheless, he wasn't pushy with his views; the choice was still left to me. I find their consideration of clients' preferences particularly refreshing. As for the purchase, I fell for the first house I viewed with SEA, and eventually bought it at lower than asking price, thanks to Calvin's negotiation. I am very much impressed that Kelly knew exactly what I wanted and more, and with Calvin's vast experience and skill. I strongly recommend engaging their services if you're searching for good and reliable realtors."
Estate,Very responsive and friendly! Manage to sold my house earlier than expected. Calvin also help me to get my new house that i wished for..Top floor with nice view..I've recommended my friends to look for him too..
Estate,"Julian is a very professional agent, and like to share his experience, and give you good advice to how to select your house."
Estate,Big thank you to Julian for helping us to sell our place! He was super professional from start to finish. We were particularly impressed by the detailed feedback shared after every viewing. There was transparency in the process and a lot of hard work was put in to ensure that our place was well presented . And the results showed! We managed to sell our place within two months at a price we were very happy with.
Estate,"Julian truly understands how to sell houses and are truly responsive to us. They made the process incredibly easy and their thorough knowledge, not only of general real estate, but of the local market and our surrounding neighbourhood amenities had made it a great pleasure throughout the whole process. We are extremely happy that our house sold having to meet beyond our expected selling price. Thank you"
Estate,"I would like to commend Julian for doing an excellent job in selling my property. He was instrumental in helping to sell my unit - working tirelessly behind the scenes to help market my unit effectively; from video production, photo shoot, social media marketing, listing and close of sale. Thank you!"
Estate,"We were fortunate to have Julian to help us sell our place in just 3 weekends of viewing. He was extremely helpful, responsive, responsible, and reliable throughout the whole selling process. Thank you"
Estate,"Sumitro is an excellent and trustworthy agent. He is very responsive and takes great care and thoughts into the sale of my unit. His experience in this line showed through his attentions to details and timely advice, yet he was never pushy but always patient and accommodating to your needs. I would recommend everyone to engage his service."
Estate,"Sumitro sold and bought our houses like his own. We are extremely grateful for the exceptional work of Sumitro from Pinnacle Estate Agency in helping us sell and then buy our new property. Not only did he demonstrated extensive knowledge of the market, he also showed great deal of attention to details, professionalism and patience throughout the entire process. We were able to sell our property for a price that exceeded my expectations, thanks to his strategic marketing and negotiating skills. Sumitro was always available to answer any questions we have and kept us informed at every steps of the way. I highly recommend him to anyone. We can never thank him enough for being such an instrumental agent.  Side note: he was from NUS Real Estate and he definitely was a student who listened during classes. His thoughts are always two/three steps ahead."
Estate,"Sumitro has been my housing agent for more than 3.5 years. I greatly appreciate his professionalism, attention to details, thoroughness in his service support. He is very responsive and effective in looking for prospective tenants, seeing to the fol0-on matters and handles each viewing with close attention, keeping me duely updated and seeking clarification where necessary, to achieve our aim of looking for the most appropriate tenant. I am most happy to engage his service."
Estate,"Working with Sumitro has been a memorable experience for us. We had very specific requirements when it came to getting a rental home: spacious home, quiet neighbourhood, close to Orchard and reasonable rent. That’s why it became hard for us to find anything on our own. That’s when we decided to consult Sumitro. To our surprise, he showed us a lot of gems. His understanding of Singapore neighbourhoods is amazing. Thanks to him, we found our dream home in Singapore. We’ve been living in this house happily for 9 years now. To make it even better, he managed to get us a good deal every time we renewed the lease. I would highly recommend Sumitro for renting or buying/selling of homes."
Estate,Sumitro helped me to rent and sell my commercial property all within 2 months at the price I wanted when others had the advantage several months ahead of him.   Must say quite an achievement from him in view of the fact that tenant and buyer profiles are entirely different.  He is very professional in his job without being pushy.  Always on time for his appointments and humble personality.  He gave us very good advice and we will not hesitate to engage his service again if ever needed again. Thank you...Sumitro.  From Mr & Mrs Albert Lee
Estate,"agents from this company are not responsive, msg was read, but never reply. poor quality."
Estate,
Sunday Folks,"I have been coming here for waffle ice cream ever since 6 years ago…? They’ve recently changed up their menu with seasonal flavours which I think is something to look forward to when I come back here once in awhile. No complaints at all with the food and service. I saw many others posted about the change in policy when dining in, but I think this is to make sure that the tables are fully utilised. Might be a put-off so management might want to consider some balance here."
Sunday Folks,Very cool cafe in Holland village. Really like the vibe. Ordered two waffles with ice cream and it was really good. I like the earl grey tea ice cream with the almond biscuit. Good job.
Sunday Folks,"Came on a Monday 8pm and crowd levels were low. Now they have a new rule where evey patron has to order an item, which I think it's fair if a group is gonna stay here for long.  Interior was nice and ice-cream flavours were light and satisfies my sweet tooth! Waffle wasn't really crispy anymore with the soft serve on the top. But batter was fragrant. The honey comb topping was really good and highly recommended! I rate: 4/5 :glowing_star:  Hot Chocolate and Ice Chocolate Affogato was quite mediocre.. would not recommend to drink expensive Milo and chocolate milk here. I rate: 1/5 :glowing_star:  Berry cake was light and fragrant. Has a good pudding texture too. Quite small though. I rate: 3.5/5 :glowing_star:"
Sunday Folks,Came here for quick dessert and ordered the white rabbit soft serve. Serving was very generous and it was delicious! I used to come here when I was young so it brought back many memories! Next time I will come back and have the soft serve with the waffles! We saw how the staff prepared everything and It was very organised and fun to watch! The smell of the waffles when you enter the shop is heavenly.
Sunday Folks,"𝙍𝙤𝙖𝙨𝙩𝙚𝙙 𝙥𝙞𝙨𝙩𝙖𝙘𝙝𝙞𝙤 𝙘𝙧𝙚𝙖𝙩𝙚 𝙮𝙤𝙪𝙧 𝙤𝙬𝙣 𝙬𝙖𝙛𝙛𝙡𝙚𝙨 ($13.50) - ice cream was very creamy and slightly sweet although the nutty pistachio flavour could be stronger. - loved the 𝙨𝙚𝙖 𝙨𝙖𝙡𝙩 𝙘𝙝𝙤𝙘𝙤𝙡𝙖𝙩𝙚 𝙝𝙤𝙣𝙚𝙮𝙘𝙤𝙢𝙗 most as it was crunchy which gave a textural contrast and complexity of flavour! - 𝙜𝙪𝙡𝙖 𝙢𝙚𝙡𝙖𝙠𝙖 𝙢𝙤𝙘𝙝𝙞 was soft and very chewy - 𝙗𝙧𝙤𝙬𝙣𝙞𝙚 𝙘𝙪𝙗𝙚𝙨 were moist and chocolatey :face_savoring_food: - waffle was a little crunchy on the outside with a soft fluffy inside, I liked how they added a biscuit in between the soft serve and waffle to prevent sogginess.  They have a variety of toppings which you can choose 3 from, other popular favourites are their caramel marshmallows and toasted almond thins!  Follow @iloafbready Instagram for more food reviews! :smiling_face_with_hearts:"
Sunday Folks,An aesthetically pleasing cafe. Each parfait is an edible art as they took time to prepare and the components are well thought of. The soft serve is refreshing and right level of sweetness. An ideal place to relax and enjoy a good dessert while soaking in the hustle and bustle of the shoppers right at the door step.
Sunday Folks,"A cozy ambience cafe that offers refined artisanal desserts and ice cream parfaits. There are a few tables nestled inside Bynd artisan store and everywhere looks so aesthetic. We particularly liked the parfaits as each ingredients are well thought. The price was a bit high comparing to its small portion, but the taste were aromatic and flavourful."
Sunday Folks,"Serving size of the Croffles leaves much to be desired. Earl Grey ice cream was too sweet, although the dark chocolate honeycomb bits were tasty. The fruit fizz drinks were refreshing.  All in all, an ok experience, though I think you can find better desserts at this price point."
Sunday Folks,Sunday Folks shares a shop with Bynd Artisan book binding shop. Walk further in for Sunday Folks to enjoy parfaits or cakes or hot coco or cafe. A cosy place to hang out in Ion Orchard. Nice and helpful service. Hot coco with two cubes of marshmallows! Tasted so good. But prepare to pay a little more than usual cafe. Do enjoy though!
Sunday Folks,"Dropped by the place on a weekend night without a reservation and had to wait 30 minutes to grab a table. Seating was limited since the cafe ùconsumed only half of the store while the remaining space operated a craftwork souvenir business. Food was obviously on the pricey side given the prime location. Nothing fancy about the pot of citrus tea I ordered but served beautifully in a tea set. Also ordered their ice cream cake, Pavlova which wasn't found on the menu. The waiter informed to wait for the hourglass to end to defrost the cake before indulging. I personally like the mango passionfruit ice cream but not its coconut crust base. Will be back to try out other desserts on the menu:)"
Sweet Cheeks,Their pistachio is seriously one of the best in Singapore. I am one of their recent regulars whom have purchased 8 to 10 pints of pistachio over my last 4 visits. My family loves it. The only reason why it did not hit 5 stars is because of the service. Some of their staffs just seem lost specially with their purchase card rewards. Maybe a little more training on customer service might suffice.
Sweet Cheeks,"Visited the outlet at around 8:30pm on a Friday night after having my dinner. Luckily it was a good timing because after we got our food, the crowd came in! We got waffle with Honey Chrysanthemum with Cacao Nibs and Marshmallow Oreo. The waffle and double scoop came up to a total of $17, which imo, seems like a acceptable price because their waffle had a perfect crispy golden-brown exterior and the inside was nice and soft. Their Honey Chrysanthemum with Cacao Nibs ice cream was a good amount of sweetness in contrast to the cacao nibs. Their Marshmallow Oreo was slightly sweeter and every bite had a decent amount of cookies and marshmallow, went perfectly well with the waffle too. Overall, a really good experience and will definitely come back again to try their other flavours!! :smiling_face_with_smiling_eyes:"
Sweet Cheeks,"The coffee is really bad, the coffee beans taste stale and bitter, I make a better latte at home. The waffles are also soggy and not crispy. The staff are a bunch of xmm and are constantly on their phones. The decor of the cafe is really cheap and makeshift. I don’t think they should be charging these prices for such quality and service"
Sweet Cheeks,"Sweets,desserts are always very much a personal preference. For me, it was underwhelming in terms of taste,tried the dark chocolate and chrysanthemum ice cream. The chrysanthemum ice cream reminded me very much of Yeo’s chrysanthemum drink. However, it’s a good place for big groups who wish to hangout late into the night."
Sweet Cheeks,"$18 for waffle + 2 premium scoops. Ice cream itself were ok. Sadly, waffle was burnt and tasted butter. It was also too airy for my liking.  I’d recommend the ice cream but not the waffle."
Sweet Cheeks,Nice gelato place for nice dessert and chill out! Good variety and ambience. For my sweet tooth and cheek! Lol
Sweet Cheeks,"Aesthetic and spacious place, visited on a Friday night and it was booming with people (but there’s lots of seating available). Tried the Dark Chocolate & Hojicha ice cream, great combination and not too sweet. Service was quick and efficient, but I’d like to comment that one of the crew was wearing a pair of inappropriate shorts. Will be good to review the attire of the staff."
Sweet Cheeks,Good affogato. Premium dark chocolate was good. Cold mocha was average. Nice ambient and cozy. Parking is limited and road side parallel lots.
Sweet Cheeks,"Waffles were really fluffy! Wide variety of flavours- Pistachio, strawberry, hazelnut and chocolate flavours of ice cream were :face_savoring_food:! Will come back for the waffles!  I really like how big the space is and we can just chill and enjoy the night there!"
Sweet Cheeks,"Rating: 5 / 5 stars :star-struck: : Range of flavours, ambience :sneezing_face: : A little cold  I have recently been trying to manage my expectations at ice cream/gelato spots, but this one blew it out of the water. Lots to choose from and the selection has a great balance between creative, modern takes, and classic favourites. I had the pistachio and honey chrysanthemum and I had them with waffles. Whilst I enjoyed them, i found that the honey chrysanthemum would probably better enjoyed on its own. Just before I left, I sampled the lemoncurd speculoos and found it to be outstanding - juts a tiny regret but then, that leaves me with a great reason to be back.  In general, the other flavours that I sampled - honey mascarpone, dark choc, biscoff cookie crunch, hojicha - were all great. It was frankly a very hard pick.  Ice cream aside, the cafe is really spacious and has room for at least 40-50 patrons. Toilets are clean. However, it can be a little too cold when the place is less crowded - no biggie though."
Apiary,"we decided to come here for a quick snack! we had their apiary, pistachio and coconut ice cream. all the ice creams were very creamy, and had a nice flavour. we also had their waffle, which was freshly made. it was also crispy on the outside and chewy and soft on the inside. their yuzu pear blossom tea was aromatic and piping hot. lastly, we had their brownie, which was a giant chunk, with a beautiful gooey center. the staff were very accommodating and friendly too. we would DEFINITELY encourage other ice cream lovers to come, and we will be coming back for MORE!"
Apiary,"Not sure if age is catching up on me (lol) but I found the ice cream to be very sweet, with the sweetness lingering on at the back of the mouth. Would have liked the unique flavour of the ice cream to be more pronounced instead. Tried the Dark Chocolate and found it to be more sweet than bitter too. Waffle was nice and crispy on the outside. Staff were amicable"
Apiary,"Great and quick service, super good ice-cream and waffle is awesome too. Place can get a little loud if it is crowded but that’s fine, doesn’t affect the taste. This is personal but I find the fork fits a little weird in the hand, like it kept wanting to rotate but that is fine as well! Would visit again for sure. Thank you!"
Apiary,"Having heard many good reviews, I was excited to try despite the 20 min wait, but it left us with disappointment :smiling_face_with_tear:  𝙒𝙖𝙛𝙛𝙡𝙚𝙨 ($8) - Made with brown butter which gave it a golden colour, I loved how crispy and airy it was with a sweet fragrance! - Thick and didn’t turn soggy at all. [8.5/10]  𝘿𝙤𝙪𝙗𝙡𝙚 𝙨𝙘𝙤𝙤𝙥𝙨 ($9) - 𝙎𝙞𝙘𝙞𝙡𝙞𝙖𝙣 𝙥𝙞𝙨𝙩𝙖𝙘𝙝𝙞𝙤 (𝙥𝙧𝙚𝙢𝙞𝙪𝙢 +$1): Could barely taste any hint of nuttiness and it was rather sweet though the texture was smooth and creamy. [2/10] - 𝘼𝙥𝙞𝙖𝙧𝙮: Honey ice cream with crunchy cocoa nibs had a light flavour profile and quite one-dimensional, a slight saltiness would probably combine well with the mellow sweetness. [4/10]  Perhaps their other popular flavours like ferrero rocher and blue pea would be better, but the waffle itself was amazing!! I wished they sell it on its own like neighbourhood bakeries :face_with_tongue:  Follow @iloafbready Instagram for more food reviews! :smiling_face:"
Apiary,really interesting flavours! got the blue milk scoop and it was really good. there was a small upstairs place for you to eat your ice cream which was nicely air-conditioned and had a small toilet. great place to stop by for a small dessert.
Apiary,Not a lot of seats but ice cream was great! My niece was enjoying the chocolate ice cream. Nice background for photo taking too. Hidden gem in AMK Central!!
Apiary,I went there with my sister for high-tea. They have very unique flavours of ice-cream and the waffles is very crispy. I love all of it.
Apiary,"Very happy to see Apiary in AMK, near MRT and bus interchange. Brown butter pecan flavor is super good."
Apiary,"Fancy ice cream. Tasted good, was expensive. No sampling. Nothing wrong neither outstanding about the brand/shop.  I wouldn't mind coming back If crave ice cream and I am nearby. Nothing that are must try"
Apiary,"There were few people on the queue when I passed by and I decided to try their ice cream. I was looking for chocolate and I took milk and chocolate which is on premium ice cream. I didn't really like it though. The ice cream was on soft type ice cream and more to milk rather than the chocolate, maybe the other choice was better.  There are few outdoor tables outside the store where people ordered and sat down there."
Apiary,A very popular well known ice cream joint that never fails to impress. Offered variety of ice cream and they are all delicious. They also sell in tubs. Limited seating avail. Pricing is friendly.
Apiary,"Nice texture. Some say the taste is subdued, but I actually like it. You don't feel sick of it after eating the whole thing. I can keep going!  Nice place to have a scoop of ice cream on a hot day. Simple and beautiful decor too."
Apiary,"Ice creams were really yummy, especially their Christmas Black Forest Special! We got the Caramelized Strawberry and 73% Dark Chocolate ice-creams too.  Not 5/5 as there's limited seating even though they had more than enough space for extra seating but they chose form over function.  Quite aesthetic ice cream cafe that's nice for a pit stop or dessert spot though! Will pop by again when they're not busy."
